# serverId -> clientId (id,name,clientId)
578;;707
579;;708
580;;709
581;;710
582;;711
583;;712
584;;713
585;;714
586;;715
587;;716
588;;717
589;;718
590;;719
591;;720
592;;721
593;;722
594;;723
595;;724
596;;725
597;;726
598;lava;727
599;lava;728
600;lava;729
601;lava;730
602;;731
603;;732
604;;733
605;;734
606;;735
607;;736
608;;737
609;;738
610;;739
611;;740
612;;741
613;;742
614;;743
615;;744
616;;745
617;;746
618;;747
619;;748
620;;749
621;;750
622;;751
623;;752
624;;753
625;;754
626;;755
627;;756
628;;757
629;;758
630;;759
631;;760
632;;761
633;;762
634;;763
635;;764
636;;765
637;;766
638;;767
639;;768
640;;769
641;;770
642;;771
643;;772
644;;773
645;;774
646;;775
647;;776
648;;777
649;;778
650;;779
651;;780
652;;781
653;;782
654;;783
655;;784
656;;785
657;;786
658;;787
659;;788
660;;789
661;;790
662;;791
663;;792
664;;793
665;;794
666;;795
667;;796
668;;797
669;;798
670;snow;799
671;ice;800
672;;801
673;;802
674;;803
675;;804
676;;805
677;;806
678;;807
679;;808
680;;809
681;;810
682;;811
683;;812
684;;813
685;;814
686;;815
687;;816
688;;817
689;;818
690;;819
691;;820
692;;821
693;;822
694;;823
695;;824
696;;825
697;;826
698;;827
699;;828
700;;829
701;;830
702;;831
703;;832
704;;833
705;;834
706;;835
707;;836
708;tar;837
709;tar;838
710;tar;839
711;tar;840
712;;841
713;;842
714;;843
715;;844
716;;845
717;;846
718;;847
719;;848
720;;849
721;;850
722;;851
723;;852
724;cobbled pavement;870
725;;871
726;;872
727;;873
728;;874
729;;875
730;;876
731;;877
732;;878
733;;879
734;;880
735;;881
736;;882
737;;883
738;;884
739;;885
740;;886
741;;887
742;;888
743;;889
744;;890
745;;891
746;;892
747;;893
748;;894
749;;895
750;;896
751;;897
752;;898
753;;899
754;;900
755;;901
756;;902
757;;903
758;;904
759;;905
760;;906
761;;907
762;;908
763;;909
764;;910
765;;911
766;;912
767;;913
768;;914
769;;915
770;;916
771;;917
772;;918
773;;919
774;;920
775;;921
776;;922
777;sandstone;923
778;sandstone;924
779;sandstone;925
780;sandstone;926
781;sandstone;927
782;sandstone;928
783;sandstone;929
784;sandstone;930
785;sandstone;931
786;sandstone;932
787;sandstone;933
788;sandstone;934
789;sandstone;935
790;sandstone;936
791;grass;937
792;;938
793;;939
794;;940
795;;941
796;;942
797;;943
798;;944
799;;945
800;;946
801;;947
802;;948
803;;949
804;dirt;950
805;;951
806;dirt;952
807;;953
808;;954
809;;955
810;;956
811;;957
812;;958
813;;959
814;;960
815;;961
816;;962
817;;963
818;;964
819;;965
820;;966
821;;967
822;;968
823;;969
824;;970
825;;971
826;;972
827;;973
828;;974
829;;975
830;;976
831;;977
832;;978
833;;979
834;;980
835;;981
836;sand;982
837;;983
838;;984
839;;985
840;;986
841;;987
842;;988
843;;989
844;;990
845;;991
846;;992
847;;993
848;;994
849;;995
850;;996
851;;997
852;;998
853;;999
854;;1000
855;;1001
856;;1002
857;;1003
858;;1004
859;;1005
860;;1006
861;;1007
862;;1008
863;;1009
864;;1010
865;;1011
866;;1012
867;;1013
868;;1014
869;;1015
870;;1016
871;;1017
872;;1018
873;mountain;1081
874;mountain;1082
875;mountain;1083
876;mountain;1084
877;mountain;1085
878;mountain;1086
879;;1087
880;;1088
881;;1089
882;;1090
883;;1091
884;;1092
885;;1093
886;;1094
887;;1095
888;;1096
889;;1097
890;;1098
891;stone flooring;1100
892;stone flooring;1101
893;stone flooring;1102
894;stone flooring;1103
895;stone flooring;1104
896;stone flooring;1105
897;stone flooring;1106
898;stone flooring;1107
899;stone flooring;1108
900;stone flooring;1109
901;stone flooring;1110
902;stone flooring;1111
903;stone wall;1112
904;stone wall;1113
905;stone wall;1114
906;stone wall;1115
907;stone wall;1116
908;stone wall;1117
909;stone wall;1118
910;stone wall;1119
911;stone wall;1120
912;stone wall;1121
913;stone wall;1122
914;stone archway;1123
915;stone archway;1124
916;stone archway;1125
917;stone archway;1126
918;mountain;1127
919;mountain;1128
920;flat roof;1152
921;flat roof;1153
922;flat roof;1154
923;flat roof;1155
924;trapdoor;1156
925;tiled roof;1157
926;tiled roof;1158
927;tiled roof;1159
928;tiled roof;1160
929;tiled roof;1161
930;tiled roof;1162
931;tiled roof;1163
932;tiled roof;1164
933;tiled roof;1165
934;tiled roof;1166
935;tiled roof;1167
936;tiled roof;1168
937;tiled roof;1169
938;tiled roof;1170
939;tiled roof;1171
940;tiled roof;1172
941;tiled roof;1173
942;tiled roof;1174
943;tiled roof;1175
944;tiled roof;1176
945;wooden roof;1177
946;wooden roof;1178
947;wooden roof;1179
948;wooden roof;1180
949;wooden roof;1181
950;wooden roof;1182
951;wooden roof;1183
952;wooden roof;1184
953;wooden roof;1185
954;wooden roof;1186
955;wooden roof;1187
956;wooden roof;1188
957;wooden roof;1189
958;wooden roof;1190
959;wooden roof;1191
960;wooden roof;1192
961;wooden roof;1193
962;wooden roof;1194
963;wooden roof;1195
964;wooden roof;1196
965;white marble tile;1210
966;black marble tile;1211
967;marble flooring;1212
968;marble flooring;1213
969;marble flooring;1214
970;marble flooring;1215
971;marble flooring;1216
972;marble flooring;1217
973;marble flooring;1218
974;marble flooring;1219
975;marble flooring;1220
976;marble flooring;1221
977;marble flooring;1222
978;marble flooring;1223
979;marble flooring;1224
980;marble flooring;1225
981;marble flooring;1226
982;marble flooring;1227
983;marble flooring;1228
984;marble flooring;1229
985;marble flooring;1230
986;marble flooring;1231
987;marble flooring;1232
988;marble flooring;1233
989;marble flooring;1234
990;marble flooring;1235
991;marble flooring;1236
992;marble flooring;1237
993;marble flooring;1238
994;marble flooring;1239
995;marble flooring;1240
996;marble flooring;1241
997;marble flooring;1242
998;marble flooring;1243
999;marble flooring;1244
1000;marble flooring;1245
1001;marble flooring;1246
1002;marble flooring;1247
1003;marble flooring;1248
1004;marble flooring;1249
1005;marble flooring;1250
1006;marble flooring;1251
1007;marble flooring;1252
1008;marble flooring;1253
1009;marble flooring;1254
1010;marble flooring;1255
1011;marble flooring;1256
1012;marble flooring;1257
1013;marble flooring;1258
1014;marble flooring;1259
1015;marble flooring;1260
1016;marble flooring;1261
1017;marble flooring;1262
1018;marble flooring;1263
1019;marble flooring;1264
1020;marble flooring;1265
1021;marble flooring;1266
1022;marble flooring;1267
1023;marble flooring;1268
1024;marble flooring;1269
1025;brick wall;1270
1026;brick wall;1271
1027;brick wall;1272
1028;brick wall;1273
1029;brick wall;1274
1030;brick wall;1275
1031;brick wall;1276
1032;brick wall;1277
1033;brick wall;1278
1034;brick wall;1279
1035;brick wall;1280
1036;framework wall;1281
1037;framework wall;1282
1038;framework wall;1283
1039;framework wall;1284
1040;framework wall;1285
1041;framework wall;1286
1042;framework wall;1287
1043;framework wall;1288
1044;framework wall;1289
1045;framework wall;1290
1046;framework wall;1291
1047;framework wall;1292
1048;framework wall;1293
1049;stone wall;1294
1050;stone wall;1295
1051;stone wall;1296
1052;stone wall;1297
1053;stone wall;1298
1054;stone wall;1299
1055;stone wall;1300
1056;stone wall;1301
1057;stone wall;1302
1058;stone wall;1303
1059;stone wall;1304
1060;sandstone wall;1305
1061;sandstone wall;1306
1062;sandstone wall;1307
1063;sandstone wall;1308
1064;sandstone wall;1309
1065;sandstone wall;1310
1066;sandstone wall;1311
1067;sandstone wall;1312
1068;sandstone wall;1313
1069;sandstone wall;1314
1070;sandstone wall;1315
1071;sandstone;1316
1072;sandstone wall;1317
1073;sandstone wall;1318
1074;sandstone wall;1319
1075;sandstone wall;1320
1076;sandstone wall;1321
1077;sandstone wall;1322
1078;sandstone wall;1323
1079;sandstone wall;1324
1080;sandstone wall;1325
1081;sandstone wall;1326
1082;sandstone wall;1327
1083;sandstone wall;1328
1084;sandstone wall;1329
1085;sandstone wall;1330
1086;sandstone wall;1331
1087;sandstone wall;1332
1088;sandstone wall;1333
1089;metal wall;1334
1090;metal wall;1335
1091;metal wall;1336
1092;metal wall;1337
1093;metal wall;1338
1094;;1339
1095;metal wall;1340
1096;metal wall;1341
1097;metal wall;1342
1098;metal wall;1343
1099;metal wall;1344
1100;sandstone wall;1345
1101;sandstone wall;1346
1102;sandstone wall;1347
1103;sandstone wall;1348
1104;sandstone wall;1349
1105;sandstone wall;1350
1106;sandstone wall;1351
1107;sandstone wall;1352
1108;sandstone wall;1353
1109;sandstone wall;1354
1110;sandstone wall;1355
1111;white stone wall;1356
1112;white stone wall;1357
1113;white stone wall;1358
1114;white stone wall;1359
1115;white stone wall;1360
1116;white stone wall;1361
1117;white stone wall;1362
1118;white stone wall;1363
1119;white stone wall;1364
1120;archway;1365
1121;archway;1366
1122;archway;1367
1123;archway;1368
1124;archway;1369
1125;archway;1370
1126;archway;1371
1127;archway;1372
1128;ornamented wall;1373
1129;ornamented wall;1374
1130;ornamented wall;1375
1131;ornamented wall;1376
1132;ornamented wall;1377
1133;ornamented wall;1378
1134;ornamented wall;1379
1135;ornamented wall;1380
1136;ornamented wall;1381
1137;ornamented wall;1382
1138;ornamented wall;1383
1139;ornamented wall;1384
1140;ornamented wall;1385
1141;ornamented wall;1386
1142;ornamented wall;1387
1143;ornamented wall;1388
1144;ornamented wall;1389
1145;ornamented wall;1390
1146;ornamented wall;1391
1147;ornamented wall;1392
1148;ornamented wall;1393
1149;ornamented wall;1394
1150;ornamented wall;1395
1151;ornamented wall;1396
1152;ornamented wall;1397
1153;ornamented wall;1398
1154;wall fountain;1399
1155;wall fountain;1400
1156;wall fountain;1401
1157;wall fountain;1402
1158;archway;1403
1159;archway;1404
1160;archway;1405
1161;archway;1406
1162;archway;1407
1163;archway;1408
1164;ornamented wall;1409
1165;ornamented wall;1410
1166;ornamented wall;1411
1167;ornamented wall;1412
1168;ornamented wall;1413
1169;ornamented wall;1414
1170;paravent;1415
1171;paravent;1416
1172;paravent;1417
1173;paravent;1418
1174;paravent;1419
1175;paravent;1420
1176;ornamented wall;1421
1177;ornamented wall;1422
1178;ornamented wall;1423
1179;ornamented wall;1424
1180;ornamented wall;1425
1181;ornamented wall;1426
1182;ornamented wall;1427
1183;ornamented wall;1428
1184;ornamented wall;1429
1185;ornamented wall;1430
1186;ornamented wall;1431
1187;ornamented wall;1432
1188;ornamented wall;1433
1189;ornamented wall;1434
1190;ornamented wall;1435
1191;ornamented wall;1436
1192;ornamented wall;1437
1193;ornamented wall;1438
1194;wall fountain;1439
1195;wall fountain;1440
1196;lava wall;1441
1197;lava wall;1442
1198;lava wall;1443
1199;lava wall;1444
1200;lava wall;1445
1201;lava wall;1446
1202;lava wall;1447
1203;lava wall;1448
1204;lava wall;1449
1205;archway;1624
1206;archway;1625
1207;archway;1626
1208;archway;1627
1209;closed door;1628
1210;closed door;1629
1211;open door;1630
1212;closed door;1631
1213;closed door;1632
1214;open door;1633
1215;buttress;1634
1216;buttress;1635
1217;buttress;1636
1218;buttress;1637
1219;closed door;1638
1220;open door;1639
1221;closed door;1640
1222;open door;1641
1223;closed door;1642
1224;open door;1643
1225;closed door;1644
1226;open door;1645
1227;gate of expertise;1646
1228;gate of expertise;1647
1229;gate of expertise;1648
1230;gate of expertise;1649
1231;closed door;1650
1232;closed door;1651
1233;open door;1652
1234;closed door;1653
1235;closed door;1654
1236;open door;1655
1237;closed door;1656
1238;open door;1657
1239;closed door;1658
1240;open door;1659
1241;closed door;1660
1242;open door;1661
1243;closed door;1662
1244;open door;1663
1245;gate of expertise;1664
1246;gate of expertise;1665
1247;gate of expertise;1666
1248;gate of expertise;1667
1249;closed door;1668
1250;closed door;1669
1251;open door;1670
1252;closed door;1671
1253;closed door;1672
1254;open door;1673
1255;closed door;1674
1256;open door;1675
1257;closed door;1676
1258;open door;1677
1259;gate of expertise;1678
1260;gate of expertise;1679
1261;gate of expertise;1680
1262;gate of expertise;1681
1263;framework window;1734
1264;framework window;1735
1265;brick window;1736
1266;brick window;1737
1267;stone wall window;1738
1268;stone wall window;1739
1269;white stone wall window;1740
1270;white stone wall window;1741
1271;white stone wall window;1742
1272;white stone wall window;1743
1273;sandstone window;1744
1274;sandstone window;1745
1275;sandstone window;1746
1276;sandstone window;1747
1277;mast;1748
1278;sail;1749
1279;sail;1750
1280;rudder of the boat;1751
1281;rudder of the boat;1752
1282;rudder of the boat;1753
1283;rudder of the boat;1754
1284;drawbridge;1771
1285;stone;1772
1286;stone;1773
1287;stone;1774
1288;stone;1775
1289;stone;1776
1290;stone;1777
1291;stone;1778
1292;stone;1779
1293;stone;1780
1294;small stone;1781
1295;stone;1782
1296;stone;1783
1297;stone;1784
1298;stone;1785
1299;stone;1786
1300;stone;1787
1301;stone;1788
1302;stone;1789
1303;stone;1790
1304;stone;1791
1305;stone;1792
1306;stone;1793
1307;debris;1794
1308;debris;1795
1309;debris;1796
1310;debris;1797
1311;debris;1798
1312;debris;1799
1313;debris;1800
1314;debris;1801
1315;debris;1802
1316;debris;1803
1317;debris;1804
1318;debris;1805
1319;debris;1806
1320;debris;1807
1321;debris;1808
1322;debris;1809
1323;debris;1810
1324;debris;1811
1325;debris;1812
1326;debris;1813
1327;debris;1814
1328;debris;1815
1329;debris;1816
1330;white mining stone;1817
1331;debris;1818
1332;debris;1819
1333;debris;1820
1334;debris;1821
1335;stone pile;1822
1336;debris;1823
1337;debris;1824
1338;debris;1825
1339;debris;1826
1340;debris;1827
1341;debris;1828
1342;debris;1829
1343;debris;1830
1344;debris;1831
1345;debris;1832
1346;debris;1833
1347;debris;1834
1348;debris;1835
1349;debris;1836
1350;debris;1837
1351;debris;1838
1352;debris;1839
1353;mossy stone;1840
1354;blue shrine stone;1841
1355;red shrine stone;1842
1356;stone;1843
1357;stone;1844
1358;stone;1845
1359;stone;1846
1360;fountain;1922
1361;fountain;1923
1362;fountain;1924
1363;fountain;1925
1364;water basin;1926
1365;water basin;1927
1366;water basin;1928
1367;water basin;1929
1368;draw well;1930
1369;draw well;1931
1370;marble well;1932
1371;marble well;1933
1372;marble well;1934
1373;marble well;1935
1374;marble fountain;1936
1375;marble fountain;1937
1376;marble fountain;1938
1377;marble fountain;1939
1378;small basin;1940
1379;water wheel;1941
1380;water wheel;1942
1381;millstone;1943
1382;millstone;1944
1383;millstone;1945
1384;millstone;1946
1385;stairs;1947
1386;ladder;1948
1387;magic forcefield;1949
1388;ramp;1950
1389;ramp;1951
1390;ramp;1952
1391;ramp;1953
1392;ramp;1954
1393;ramp;1955
1394;ramp;1956
1395;ramp;1957
1396;wooden stairs;1958
1397;mystic flame;1959
1398;ramp;1960
1399;ramp;1961
1400;ramp;1962
1401;ramp;1963
1402;ramp;1964
1403;ramp;1965
1404;ramp;1966
1405;ramp;1967
1406;grave;1979
1407;gravestone;1980
1408;gravestone;1981
1409;gravestone;1982
1410;stone coffin;1983
1411;stone coffin;1984
1412;stone coffin;1985
1413;stone coffin;1986
1414;stone coffin;1987
1415;buried coffin;1988
1416;buried coffin;1989
1417;sarcophagus;1992
1418;sarcophagus;1993
1419;sarcophagus;1994
1420;sarcophagus;1995
1421;campfire;1996
1422;campfire;1997
1423;campfire;1998
1424;campfire;1999
1425;campfire;2000
1426;unlit campfire;2001
1427;campfire;2002
1428;campfire;2003
1429;sign;2012
1430;sign;2013
1431;sign;2014
1432;sign;2015
1433;sign;2016
1434;sign;2017
1435;dragon flag;2018
1436;castle flag;2019
1437;flag of Tibia;2020
1438;street sign;2021
1439;street sign;2022
1440;sign;2023
1441;sign;2024
1442;statue;2025
1443;statue;2026
1444;hero statue;2027
1445;monument;2028
1446;minotaur statue;2029
1447;goblin statue;2030
1448;angel statue;2031
1449;dwarven statue;2032
1450;watchdog statue;2033
1451;sandstone statue;2034
1452;gargoyle statue;2035
1453;gargoyle statue;2036
1454;gargoyle statue;2037
1455;gargoyle statue;2038
1456;pedestal;2039
1457;pedestal;2040
1458;pedestal;2041
1459;pedestal;2042
1460;minotaur statue;2043
1461;minotaur statue;2044
1462;minotaur statue;2045
1463;goblin statue;2046
1464;goblin statue;2047
1465;goblin statue;2048
1466;pedestal;2049
1467;cobra statue;2050
1468;cobra statue;2051
1469;pedestal;2052
1470;cobra statue;2053
1471;cobra statue;2054
1472;cobra statue;2055
1473;pedestal;2056
1474;cobra statue;2057
1475;pedestal;2058
1476;statue;2059
1477;statue;2060
1478;statue;2061
1479;street lamp;2108
1480;street lamp;2109
1481;coal basin;2110
1482;coal basin;2111
1483;coal basin;2112
1484;coal basin;2113
1485;empty coal basin;2114
1486;stone coal basin;2115
1487;fire field;2118
1488;fire field;2119
1489;fire field;2120
1490;poison field;2121
1491;energy field;2122
1492;fire field;2123
1493;fire field;2124
1494;fire field;2125
1495;energy field;2126
1496;poison field;2127
1497;magic wall;2128
1498;magic wall;2129
1499;rush wood;2130
1500;fire field;2131
1501;fire field;2132
1502;fire field;2133
1503;poison gas;2134
1504;energy field;2135
1505;smoke;2136
1506;searing fire;2137
1507;searing fire;2138
1508;ashes;2140
1509;lava;2144
1510;slits;2145
1511;blades;2146
1512;strange holes;2147
1513;spikes;2148
1514;stone pillar;2152
1515;marble pillar;2153
1516;wooden railing;2154
1517;wooden railing;2155
1518;wooden railing;2156
1519;wooden railing;2157
1520;wooden railing;2158
1521;wooden railing;2159
1522;wooden railing;2160
1523;wooden railing;2161
1524;stone railing;2162
1525;stone railing;2163
1526;stone railing;2164
1527;stone railing;2165
1528;stone railing;2166
1529;stone railing;2167
1530;stone railing;2168
1531;stone railing;2169
1532;framework wall;2170
1533;fence;2171
1534;fence;2172
1535;fence;2173
1536;fence;2174
1537;fence;2175
1538;fence;2176
1539;closed fence gate;2177
1540;open fence gate;2178
1541;closed fence gate;2179
1542;open fence gate;2180
1543;fence;2181
1544;fence;2182
1545;fence;2183
1546;bars;2184
1547;bars;2185
1548;nothing special;2187
1549;sandstone pillar;2188
1550;sandstone statue;2189
1551;oriental pillar;2190
1552;ramp;2191
1553;ramp;2192
1554;ramp;2193
1555;ramp;2194
1556;ramp;2195
1557;ramp;2196
1558;ramp;2197
1559;ramp;2198
1560;obelisk;2199
1561;broken obelisk;2200
1562;stone railing;2201
1563;stone railing;2202
1564;stone railing;2203
1565;stone railing;2204
1566;stone railing;2205
1567;stone railing;2206
1568;stone railing;2207
1569;stone railing;2208
1570;sandstone railing;2209
1571;sandstone railing;2210
1572;sandstone railing;2211
1573;sandstone railing;2212
1574;sandstone railing;2213
1575;sandstone railing;2214
1576;sandstone railing;2215
1577;sandstone railing;2216
1578;ramp;2218
1579;ramp;2219
1580;ramp;2220
1581;ramp;2221
1582;white stone railing;2222
1583;white stone railing;2223
1584;white stone railing;2224
1585;white stone railing;2225
1586;white stone railing;2226
1587;white stone railing;2227
1588;white stone railing;2228
1589;white stone railing;2229
1590;white stone railing;2230
1591;white stone railing;2231
1592;white stone railing;2232
1593;white stone railing;2233
1594;wooden railing;2234
1595;wooden railing;2235
1596;wooden railing;2236
1597;wooden railing;2237
1598;wooden railing;2238
1599;wooden railing;2239
1600;wooden railing;2240
1601;wooden railing;2241
1602;big table;2302
1603;big table;2303
1604;big table;2304
1605;big table;2305
1606;big table;2306
1607;big table;2307
1608;big table;2308
1609;big table;2309
1610;big table;2310
1611;big table;2311
1612;big table;2312
1613;big table;2313
1614;big table;2314
1615;square table;2315
1616;small round table;2316
1617;counter;2317
1618;counter;2318
1619;small table;2319
1620;counter;2320
1621;counter;2321
1622;table;2322
1623;table;2323
1624;table;2324
1625;table;2325
1626;table;2326
1627;table;2327
1628;table;2328
1629;table;2329
1630;table;2330
1631;table;2331
1632;table;2332
1633;table;2333
1634;table;2334
1635;table;2335
1636;table;2336
1637;table;2337
1638;table;2338
1639;table;2339
1640;table;2340
1641;table;2341
1642;counter;2342
1643;counter;2343
1644;counter;2344
1645;counter;2345
1646;throne;2354
1647;throne;2355
1648;throne;2356
1649;throne;2357
1650;wooden chair;2358
1651;wooden chair;2359
1652;wooden chair;2360
1653;wooden chair;2361
1654;throne;2362
1655;throne;2363
1656;throne;2364
1657;throne;2365
1658;sofa chair;2366
1659;sofa chair;2367
1660;sofa chair;2368
1661;sofa chair;2369
1662;bench;2370
1663;bench;2371
1664;bench;2372
1665;bench;2373
1666;red cushioned chair;2374
1667;red cushioned chair;2375
1668;red cushioned chair;2376
1669;red cushioned chair;2377
1670;green cushioned chair;2378
1671;green cushioned chair;2379
1672;green cushioned chair;2380
1673;green cushioned chair;2381
1674;rocking chair;2382
1675;rocking chair;2383
1676;rocking chair;2384
1677;rocking chair;2385
1678;small purple pillow;2386
1679;small green pillow;2387
1680;small red pillow;2388
1681;small blue pillow;2389
1682;small orange pillow;2390
1683;small turquoise pillow;2391
1684;small white pillow;2392
1685;heart pillow;2393
1686;blue pillow;2394
1687;red pillow;2395
1688;green pillow;2396
1689;yellow pillow;2397
1690;round blue pillow;2398
1691;round red pillow;2399
1692;round purple pillow;2400
1693;round turquoise pillow;2401
1694;couch;2402
1695;couch;2403
1696;couch;2404
1697;couch;2405
1698;couch;2406
1699;couch;2407
1700;couch;2408
1701;couch;2409
1702;luxurious couch;2410
1703;luxurious couch;2411
1704;luxurious couch;2412
1705;luxurious couch;2413
1706;luxurious couch;2414
1707;luxurious couch;2415
1708;luxurious couch;2416
1709;luxurious couch;2417
1710;wardrobe;2427
1711;wardrobe;2428
1712;wardrobe;2429
1713;wardrobe;2430
1714;drawers;2431
1715;drawers;2432
1716;drawers;2433
1717;drawers;2434
1718;bookcase;2435
1719;bookcase;2436
1720;bookcase;2437
1721;bookcase;2438
1722;bookcase;2439
1723;bookcase;2440
1724;dresser;2441
1725;dresser;2442
1726;dresser;2443
1727;dresser;2444
1728;pendulum clock;2445
1729;pendulum clock;2446
1730;pendulum clock;2447
1731;pendulum clock;2448
1732;locker;2449
1733;locker;2450
1734;locker;2451
1735;locker;2452
1736;standing mirror;2453
1737;mirror;2454
1738;box;2469
1739;crate;2471
1740;chest;2472
1741;box;2473
